frequency_hz,wavelength_m,amplitude_pp_mm,wind_power_w,endpoint_strain_microstrain,endpoint_ok,damper_ok
37.40000000000026,3.580538804183623,8.004938231918329,2.0889829158370713e-07,103.77746268316668,True,True
37.50000000000026,3.5710427010639223,8.00216946620834,2.088198660227843e-07,104.29403985828144,True,True
37.600000000000264,3.561597243840234,7.9994007004983505,2.0873629853939484e-07,104.81167731700236,True,True
37.700000000000266,3.552202029465392,7.996862665264195,2.0879362983252366e-07,105.33341245554956,True,True
37.80000000000027,3.542856659157204,7.994324630030038,2.0884596407717928e-07,105.85623648810038,True,True
37.90000000000027,3.5335607383422087,7.991555864320048,2.087471296156257e-07,106.3770764937548,True,True
38.00000000000027,3.5243138766002904,7.988787098610058,2.086432647953088e-07,106.89896986797886,True,True
38.10000000000027,3.5151156876101006,7.986249063375903,2.086805615625793e-07,107.42501847350204,True,True
38.20000000000027,3.505965789095578,7.983711028141747,2.0871294612418958e-07,107.95214938861919,True,True
38.300000000000274,3.496863802772949,7.980942262431756,2.0859412453577848e-07,108.47722489127419,True,True
38.400000000000276,3.487809354298853,7.978404227197599,2.0861667380500166e-07,109.00649924345373,True,True
38.50000000000028,3.478802073219138,7.975866191963443,2.0863437464460133e-07,109.53685098494073,True,True
38.60000000000028,3.469841592918527,7.973097426253455,2.0850082870186924e-07,110.06509335650794,True,True
38.70000000000028,3.4609275505708994,7.9705593910192984,2.0850883348745048e-07,110.59757856750262,True,True
38.80000000000028,3.45205958709064,7.968021355785141,2.0851205511540548e-07,111.13113624517669,True,True
38.90000000000028,3.443237347084377,7.965483320550984,2.085105145545702e-07,111.66576476198284,True,True
39.000000000000284,3.434460478803811,7.962945285316828,2.0850423293449796e-07,112.20146249011027,True,True
39.100000000000286,3.425728634098974,7.96017651960684,2.083466400016516e-07,112.73496011127068,True,True
39.20000000000029,3.4170414683723647,7.957869214848514,2.0847753181982476e-07,113.27605906781494,True,True
39.30000000000029,3.4083986405338513,7.955100449138524,2.0831047869234682e-07,113.8116536566702,True,True
39.40000000000029,3.399799812955983,7.952793144380202,2.0843212390472097e-07,114.35491295070706,True,True
39.50000000000029,3.3912446514303216,7.95002437867021,2.08255710582019e-07,114.89259782604253,True,True
39.60000000000029,3.382732825124217,7.947717073911885,2.0836818369744918e-07,115.43801110716088,True,True
